# regime-adapt train day sampling v1 | frozen 2026-08-09 | seed=42
# train=2004-01-02..2020-07-31 | labels=monthly_regime_3style.csv
# D downsample keep=1718/2771 (f_D=0.619993); target D/F/T=55/30/15; decay halflife=48m (M3 only)
date,weight
2009-02-03,0.53688498
2009-02-04,0.53713975
2009-02-05,0.53739465
2009-02-06,0.53764967
2009-02-09,0.53841545
2009-02-10,0.53867096
2009-02-11,0.53892658
2009-02-12,0.53918232
2009-02-13,0.53943819
2009-02-16,0.54020652
2009-02-17,0.54046287
2009-02-18,0.54071935
2009-02-19,0.54097594
2009-02-20,0.54123266
2009-02-23,0.54200355
2009-02-24,0.54226075
2009-02-25,0.54251808
2009-02-26,0.54277553
2009-02-27,0.5430331
2009-03-02,0.54380655
2009-03-03,0.54406461
2009-03-04,0.5443228
2009-03-05,0.5445811
2009-03-06,0.54483953
2009-03-09,0.54561555
2009-03-10,0.54587447
2009-03-11,0.54613352
2009-03-12,0.54639268
2009-03-13,0.54665197
2009-03-16,0.54743057
2009-03-17,0.54769035
2009-03-18,0.54795026
2009-03-19,0.54821029
2009-03-20,0.54847044
2009-03-23,0.54925163
2009-03-24,0.54951228
2009-03-25,0.54977304
2009-03-26,0.55003394
2009-03-27,0.55029495
2009-03-30,0.55107875
2009-03-31,0.55134026
2009-04-01,0.55160189
2009-04-02,0.55186366
2009-04-03,0.55212554
2009-04-07,0.55317432
2009-04-08,0.55343683
2009-04-09,0.55369946
2009-04-10,0.55396222
2009-04-13,0.55475123
2009-04-14,0.55501449
2009-04-15,0.55527787
2009-04-16,0.55554137
2009-04-17,0.555805
2009-04-20,0.55659664
2009-04-21,0.55686077
2009-04-22,0.55712503
2009-04-23,0.55738941
2009-04-24,0.55765392
2009-04-27,0.55844819
2009-04-28,0.5587132
2009-04-29,0.55897834
2009-04-30,0.5592436
2009-05-04,0.3751214
2009-05-06,0.37547751
2009-05-07,0.37565569
2009-05-11,0.37636926
2009-05-12,0.37654787
2009-05-13,0.37672656
2009-05-14,0.37690533
2009-05-15,0.37708419
2009-05-20,0.37797976
2009-05-22,0.37833858
2009-05-27,0.37923713
2009-06-02,0.3803182
2009-06-03,0.38049868
2009-06-05,0.3808599
2009-06-08,0.38140236
2009-06-09,0.38158335
2009-06-10,0.38176443
2009-06-16,0.38285271
2009-06-18,0.38321616
2009-06-19,0.38339801
2009-06-22,0.38394409
2009-06-24,0.38430858
2009-06-25,0.38449095
2009-06-29,0.3852213
2009-06-30,0.38540411
2009-07-02,0.38576998
2009-07-06,0.38650276
2009-07-08,0.38686968
2009-07-10,0.38723694
2009-07-14,0.38797251
2009-07-16,0.38834082
2009-07-17,0.3885251
2009-07-20,0.38907848
2009-07-21,0.38926312
2009-07-22,0.38944784
2009-07-23,0.38963265
2009-07-28,0.39055802
2009-07-29,0.39074336
2009-08-03,0.58502602
2009-08-04,0.58530364
2009-08-05,0.58558139
2009-08-06,0.58585928
2009-08-07,0.5861373
2009-08-10,0.58697214
2009-08-11,0.58725068
2009-08-12,0.58752936
2009-08-13,0.58780817
2009-08-14,0.58808711
2009-08-17,0.58892473
2009-08-18,0.58920421
2009-08-19,0.58948381
2009-08-20,0.58976355
2009-08-21,0.59004342
2009-08-24,0.59088382
2009-08-25,0.59116423
2009-08-26,0.59144476
2009-08-27,0.59172543
2009-08-28,0.59200623
2009-08-31,0.59284943
2009-09-01,0.59313077
2009-09-02,0.59341223
2009-09-03,0.59369383
2009-09-04,0.59397557
2009-09-07,0.59482158
2009-09-08,0.59510385
2009-09-09,0.59538625
2009-09-10,0.59566879
2009-09-11,0.59595146
2009-09-14,0.59680028
2009-09-15,0.59708349
2009-09-16,0.59736684
2009-09-17,0.59765031
2009-09-18,0.59793393
2009-09-21,0.59878557
2009-09-22,0.59906972
2009-09-23,0.59935401
2009-09-24,0.59963843
2009-09-25,0.59992299
2009-09-28,0.60077746
2009-09-29,0.60106256
2009-09-30,0.60134779
2009-10-09,0.60392098
2009-10-12,0.60478115
2009-10-13,0.60506815
2009-10-14,0.60535528
2009-10-15,0.60564255
2009-10-16,0.60592995
2009-10-19,0.60679299
2009-10-20,0.60708094
2009-10-21,0.60736903
2009-10-22,0.60765725
2009-10-23,0.60794561
2009-10-26,0.60881152
2009-10-27,0.60910043
2009-10-28,0.60938947
2009-10-29,0.60967866
2009-10-30,0.60996798
2009-11-02,0.61083676
2009-11-03,0.61112663
2009-11-04,0.61141664
2009-11-05,0.61170679
2009-11-06,0.61199707
2009-11-09,0.61286874
2009-11-10,0.61315958
2009-11-11,0.61345055
2009-11-12,0.61374166
2009-11-13,0.61403291
2009-11-16,0.61490749
2009-11-17,0.61519929
2009-11-18,0.61549123
2009-11-19,0.61578331
2009-11-20,0.61607552
2009-11-23,0.61695301
2009-11-24,0.61724578
2009-11-25,0.61753869
2009-11-26,0.61783174
2009-11-27,0.61812493
2009-11-30,0.61900534
2009-12-01,0.41461698
2009-12-03,0.41501058
2009-12-04,0.41520753
2009-12-07,0.41579891
2009-12-10,0.41639114
2009-12-11,0.41658874
2009-12-14,0.41718209
2009-12-15,0.41738006
2009-12-16,0.41757813
2009-12-21,0.41856987
2009-12-22,0.4187685
2009-12-23,0.41896722
2009-12-24,0.41916604
2009-12-29,0.42016155
2009-12-30,0.42036094
2010-01-04,0.42135929
2010-01-06,0.42175929
2010-01-07,0.42195944
2010-01-11,0.42276097
2010-01-14,0.42336311
2010-01-15,0.42356401
2010-01-18,0.4241673
2010-01-19,0.42436859
2010-01-20,0.42456997
2010-01-22,0.42497302
2010-01-25,0.42557832
2010-01-26,0.42578027
2010-01-27,0.42598233
2010-01-28,0.42618448
2010-01-29,0.42638672
2010-02-03,0.42739938
2010-02-09,0.42861775
2010-02-10,0.42882115
2010-02-12,0.42922823
2010-02-24,0.43167889
2010-03-01,0.43270412
2010-03-05,0.43352605
2010-03-09,0.43434955
2010-03-11,0.43476189
2010-03-12,0.4349682
2010-03-15,0.43558773
2010-03-17,0.43600124
2010-03-18,0.43620815
2010-03-22,0.43703674
2010-03-24,0.43745163
2010-03-25,0.43765922
2010-03-26,0.43786691
2010-03-29,0.43849057
2010-04-01,0.43911511
2010-04-06,0.440158
2010-04-07,0.44036688
2010-04-13,0.44162221
2010-04-14,0.44183178
2010-04-19,0.44288113
2010-04-20,0.44309129
2010-04-22,0.44351193
2010-04-29,0.44498729
2010-04-30,0.44519846
2010-05-05,0.4462558
2010-05-06,0.44646757
2010-05-07,0.44667944
2010-05-10,0.44731565
2010-05-11,0.44752792
2010-05-13,0.44795277
2010-05-14,0.44816534
2010-05-17,0.44880367
2010-05-18,0.44901665
2010-05-19,0.44922973
2010-05-21,0.44965619
2010-05-25,0.45051033
2010-05-26,0.45072411
2010-05-31,0.45179458
2010-06-02,0.45222347
2010-06-03,0.45243807
2010-06-07,0.4532975
2010-06-08,0.45351261
2010-06-10,0.45394313
2010-06-11,0.45415855
2010-06-17,0.4554532
2010-06-18,0.45566933
2010-06-22,0.45653489
2010-06-24,0.45696829
2010-06-25,0.45718514
2010-06-29,0.45805358
2010-07-02,0.45870599
2010-07-05,0.45935933
2010-07-06,0.45957732
2010-07-07,0.45979541
2010-07-08,0.46001361
2010-07-09,0.4602319
2010-07-14,0.46132495
2010-07-15,0.46154387
2010-07-22,0.46307922
2010-07-23,0.46329897
2010-07-26,0.46395885
2010-07-28,0.4643993
2010-07-29,0.46461968
2010-07-30,0.46484016
2010-08-09,0.46705076
2010-08-10,0.46727239
2010-08-11,0.46749414
2010-08-12,0.46771598
2010-08-13,0.46793794
2010-08-16,0.46860443
2010-08-19,0.46927187
2010-08-24,0.47038638
2010-08-26,0.47083292
2010-08-27,0.47105636
2010-08-30,0.47172729
2010-09-01,0.47217511
2010-09-03,0.47262335
2010-09-06,0.47329651
2010-09-08,0.47374582
2010-09-09,0.47397064
2010-09-10,0.47419556
2010-09-13,0.47487096
2010-09-15,0.47532176
2010-09-16,0.47554733
2010-09-17,0.47577299
2010-09-21,0.47667674
2010-09-27,0.47803558
2010-09-29,0.47848939
2010-10-08,0.86439185
2010-10-11,0.86562301
2010-10-12,0.86603379
2010-10-13,0.86644476
2010-10-14,0.86685593
2010-10-15,0.86726729
2010-10-18,0.86850255
2010-10-19,0.8689147
2010-10-20,0.86932704
2010-10-21,0.86973957
2010-10-22,0.87015231
2010-10-25,0.87139168
2010-10-26,0.87180519
2010-10-27,0.8722189
2010-10-28,0.87263281
2010-10-29,0.87304691
2010-11-01,0.48603972
2010-11-02,0.48627036
2010-11-03,0.48650112
2010-11-05,0.48696297
2010-11-08,0.48765655
2010-11-12,0.48858287
2010-11-15,0.48927877
2010-11-17,0.48974325
2010-11-19,0.49020817
2010-11-23,0.49113934
2010-11-24,0.49137241
2010-11-26,0.49183888
2010-11-29,0.49253941
2010-11-30,0.49277314
2010-12-01,0.49300699
2010-12-06,0.49417787
2010-12-07,0.49441238
2010-12-08,0.494647
2010-12-10,0.49511658
2010-12-13,0.49582178
2010-12-15,0.49629247
2010-12-16,0.49652798
2010-12-21,0.49770723
2010-12-22,0.49794341
2010-12-24,0.49841612
2010-12-27,0.49912602
2010-12-28,0.49936288
2010-12-29,0.49959985
2010-12-30,0.49983693
2010-12-31,0.50007413
2011-01-07,0.50173765
2011-01-10,0.50245228
2011-01-11,0.50269072
2011-01-12,0.50292927
2011-01-13,0.50316793
2011-01-14,0.50340671
2011-01-17,0.50412372
2011-01-18,0.50436295
2011-01-19,0.50460229
2011-01-20,0.50484175
2011-01-21,0.50508132
2011-01-24,0.50580071
2011-01-25,0.50604074
2011-01-26,0.50628088
2011-01-27,0.50652113
2011-01-31,0.50748329
2011-02-09,0.50965482
2011-02-11,0.51013865
2011-02-15,0.51110767
2011-02-17,0.51159288
2011-02-21,0.51256467
2011-02-22,0.5128079
2011-02-24,0.51329472
2011-02-25,0.5135383
2011-03-01,0.51451379
2011-03-02,0.51475795
2011-03-03,0.51500222
2011-03-07,0.51598049
2011-03-08,0.51622534
2011-03-11,0.51696061
2011-03-14,0.51769692
2011-03-16,0.51818838
2011-03-18,0.51868031
2011-03-21,0.51941907
2011-03-28,0.52114695
2011-03-31,0.52188922
2011-04-06,0.52337695
2011-04-07,0.52362532
2011-04-08,0.5238738
2011-04-11,0.52461996
2011-04-18,0.52636514
2011-04-19,0.52661492
2011-04-20,0.52686483
2011-04-21,0.52711485
2011-04-22,0.52736499
2011-04-25,0.52811612
2011-04-26,0.52836674
2011-04-27,0.52861747
2011-04-28,0.52886832
2011-04-29,0.5291193
2011-05-03,0.53012438
2011-05-04,0.53037594
2011-05-10,0.53188786
2011-05-11,0.53214027
2011-05-12,0.53239279
2011-05-17,0.53365722
2011-05-18,0.53391046
2011-05-19,0.53416383
2011-05-23,0.53517849
2011-05-25,0.53568655
2011-05-30,0.53695879
2011-06-03,0.53797876
2011-06-09,0.53951236
2011-06-15,0.54105032
2011-06-16,0.54130707
2011-06-20,0.54233531
2011-06-21,0.54259267
2011-06-24,0.54336549
2011-06-28,0.54439763
2011-07-01,0.54517303
2011-07-04,0.54594952
2011-07-06,0.5464678
2011-07-07,0.54672713
2011-07-08,0.54698657
2011-07-11,0.54776565
2011-07-13,0.54828566
2011-07-15,0.54880615
2011-07-18,0.54958783
2011-07-19,0.54984863
2011-07-22,0.55063179
2011-07-25,0.55141606
2011-07-28,0.55220145
2011-08-01,0.55325037
2011-08-02,0.55351292
2011-08-04,0.55403838
2011-08-09,0.55535421
2011-08-10,0.55561775
2011-08-15,0.55693733
2011-08-16,0.55720162
2011-08-18,0.55773059
2011-08-19,0.55799525
2011-08-23,0.55905519
2011-08-24,0.55932048
2011-08-25,0.55958591
2011-08-29,0.56064886
2011-08-31,0.56118109
2011-09-02,0.56171383
2011-09-06,0.56278083
2011-09-08,0.56331508
2011-09-09,0.5635824
2011-09-14,0.5649209
2011-09-15,0.56518898
2011-09-22,0.56706912
2011-09-26,0.56814628
2011-09-27,0.56841589
2011-09-29,0.5689555
2011-09-30,0.5692255
2011-10-10,0.57193251
2011-10-12,0.57247545
2011-10-13,0.57274712
2011-10-14,0.57301892
2011-10-17,0.57383507
2011-10-18,0.57410739
2011-10-19,0.57437983
2011-10-21,0.57492509
2011-10-24,0.57574397
2011-10-25,0.57601718
2011-10-26,0.57629053
2011-10-28,0.57683761
2011-10-31,0.57765921
2011-11-01,0.57793334
2011-11-02,0.57820759
2011-11-04,0.5787565
2011-11-07,0.57958083
2011-11-08,0.57985586
2011-11-09,0.58013103
2011-11-10,0.58040633
2011-11-11,0.58068176
2011-11-14,0.58150883
2011-11-15,0.58178479
2011-11-16,0.58206087
2011-11-17,0.58233708
2011-11-24,0.58427426
2011-11-25,0.58455153
2011-12-01,0.58621788
2011-12-05,0.58733142
2011-12-06,0.58761014
2011-12-07,0.58788899
2011-12-08,0.58816797
2011-12-14,0.58984463
2011-12-16,0.59040458
2011-12-21,0.59180678
2011-12-26,0.59321231
2011-12-27,0.59349382
2011-12-28,0.59377546
2011-12-29,0.59405723
2011-12-30,0.59433914
2012-01-04,0.88985225
2012-01-05,0.89027452
2012-01-06,0.890697
2012-01-09,0.89196563
2012-01-10,0.89238891
2012-01-11,0.89281239
2012-01-12,0.89323607
2012-01-13,0.89365995
2012-01-16,0.8949328
2012-01-17,0.89535749
2012-01-18,0.89578238
2012-01-19,0.89620747
2012-01-20,0.89663276
2012-01-30,0.90089679
2012-01-31,0.90132431
2012-02-01,0.90175203
2012-02-02,0.90217995
2012-02-03,0.90260808
2012-02-06,0.90389368
2012-02-07,0.90432262
2012-02-08,0.90475176
2012-02-09,0.9051811
2012-02-10,0.90561065
2012-02-13,0.90690053
2012-02-14,0.90733089
2012-02-15,0.90776146
2012-02-16,0.90819224
2012-02-17,0.90862322
2012-02-20,0.90991738
2012-02-21,0.91034918
2012-02-22,0.91078118
2012-02-23,0.91121339
2012-02-24,0.9116458
2012-02-27,0.91294427
2012-02-28,0.91337751
2012-02-29,0.91381094
2012-03-02,0.61237167
2012-03-05,0.61324388
2012-03-08,0.61411733
2012-03-09,0.61440876
2012-03-12,0.61528387
2012-03-13,0.61557585
2012-03-16,0.61645262
2012-03-20,0.6176236
2012-03-21,0.61791669
2012-03-23,0.61850328
2012-03-26,0.61938423
2012-03-27,0.61967815
2012-03-28,0.61997222
2012-04-05,0.62232977
2012-04-06,0.6226251
2012-04-10,0.6238078
2012-04-12,0.62439999
2012-04-13,0.6246963
2012-04-16,0.62558606
2012-04-17,0.62588293
2012-04-19,0.62647709
2012-04-20,0.62677438
2012-04-23,0.6276671
2012-04-25,0.62826296
2012-05-03,0.63065204
2012-05-04,0.63095132
2012-05-10,0.63274994
2012-05-14,0.63395187
2012-05-15,0.63425271
2012-05-17,0.63485482
2012-05-18,0.63515609
2012-05-21,0.63606075
2012-05-22,0.63636259
2012-05-24,0.6369667
2012-05-25,0.63726897
2012-05-28,0.63817664
2012-05-30,0.63878247
2012-05-31,0.6390856
2012-06-01,0.63938888
2012-06-04,0.64029957
2012-06-07,0.64121155
2012-06-08,0.64151584
2012-06-11,0.64242956
2012-06-12,0.64273442
2012-06-14,0.64334458
2012-06-15,0.64364988
2012-06-18,0.64456664
2012-06-19,0.64487251
2012-06-20,0.64517853
2012-06-21,0.6454847
2012-06-25,0.64671082
2012-06-26,0.64701772
2012-06-27,0.64732475
2012-06-28,0.64763194
2012-06-29,0.64793927
2012-07-02,0.64886214
2012-07-03,0.64917005
2012-07-04,0.64947812
2012-07-09,0.65102062
2012-07-11,0.65163864
2012-07-16,0.65318627
2012-07-17,0.65349624
2012-07-23,0.65535913
2012-07-25,0.65598127
2012-07-26,0.65629257
2012-07-27,0.65660401
2012-07-30,0.65753922
2012-08-01,0.65816343
2012-08-03,0.65878824
2012-08-06,0.65972656
2012-08-07,0.66003963
2012-08-09,0.66066622
2012-08-10,0.66097973
2012-08-13,0.66192117
2012-08-20,0.66412309
2012-08-28,0.66664854
2012-08-29,0.66696489
2012-08-30,0.6672814
2012-09-03,0.66854892
2012-09-04,0.66886618
2012-09-05,0.66918359
2012-09-06,0.66950115
2012-09-07,0.66981886
2012-09-10,0.67077289
2012-09-11,0.6710912
2012-09-17,0.67300425
2012-09-18,0.67332362
2012-09-19,0.67364315
2012-09-21,0.67428265
2012-09-24,0.67524304
2012-09-26,0.67588406
2012-09-27,0.67620479
2012-09-28,0.67652568
2012-10-08,0.67974297
2012-10-10,0.68038827
2012-10-11,0.68071114
2012-10-12,0.68103417
2012-10-16,0.68232782
2012-10-17,0.68265161
2012-10-18,0.68297556
2012-10-19,0.68329967
2012-10-22,0.6842729
2012-10-23,0.68459762
2012-10-25,0.68524752
2012-10-26,0.6855727
2012-10-29,0.68654917
2012-10-30,0.68687497
2012-11-02,0.6878533
2012-11-05,0.68883301
2012-11-07,0.68948694
2012-11-08,0.68981413
2012-11-09,0.69014148
2012-11-12,0.69112445
2012-11-13,0.69145243
2012-11-14,0.69178055
2012-11-15,0.69210883
2012-11-16,0.69243727
2012-11-20,0.69375258
2012-11-21,0.6940818
2012-11-22,0.69441117
2012-11-23,0.6947407
2012-11-26,0.69573023
2012-11-28,0.6963907
2012-12-04,0.69837587
2012-12-06,0.69903885
2012-12-07,0.69937057
2012-12-12,0.70103157
2012-12-13,0.70136424
2012-12-14,0.70169707
2012-12-19,0.70336359
2012-12-20,0.70369736
2012-12-24,0.70503406
2012-12-25,0.70536863
2012-12-26,0.70570336
2012-12-28,0.7063733
2013-01-09,0.71040629
2013-01-11,0.7110807
2013-01-14,0.7120935
2013-01-16,0.7127695
2013-01-17,0.71310774
2013-01-18,0.71344614
2013-01-23,0.71514057
2013-01-24,0.71547993
2013-01-25,0.71581946
2013-01-28,0.71683901
2013-01-29,0.71717919
2013-01-31,0.71786002
2013-02-01,0.71820067
2013-02-08,0.72058981
2013-02-18,0.72401665
2013-02-20,0.72470397
2013-02-22,0.72539194
2013-02-28,0.72745979
2013-03-01,0.727805
2013-03-04,0.72884162
2013-03-06,0.72953352
2013-03-08,0.73022608
2013-03-11,0.73126615
2013-03-12,0.73161317
2013-03-13,0.73196036
2013-03-14,0.73230771
2013-03-15,0.73265522
2013-03-19,0.73404692
2013-03-20,0.73439526
2013-03-21,0.73474377
2013-03-22,0.73509244
2013-03-27,0.73683827
2013-04-01,0.73858825
2013-04-03,0.7392894
2013-04-08,0.7410452
2013-04-09,0.74139686
2013-04-10,0.74174869
2013-04-12,0.74245284
2013-04-16,0.74386316
2013-04-17,0.74421616
2013-04-18,0.74456932
2013-04-19,0.74492265
2013-04-23,0.74633766
2013-04-26,0.74740068
2013-05-02,0.74953126
2013-05-03,0.74988695
2013-05-08,0.75166792
2013-05-09,0.75202462
2013-05-13,0.75345311
2013-05-14,0.75381066
2013-05-17,0.75488433
2013-05-21,0.75631825
2013-05-23,0.75703624
2013-05-27,0.75847426
2013-05-29,0.75919429
2013-05-31,0.75991501
2013-06-03,0.76099736
2013-06-07,0.76244291
2013-06-13,0.76461637
2013-06-14,0.76497921
2013-06-17,0.76606878
2013-06-18,0.76643232
2013-06-19,0.76679603
2013-06-20,0.76715991
2013-06-25,0.7689819
2013-06-26,0.76934681
2013-07-01,0.771174
2013-07-02,0.77153996
2013-07-03,0.77190609
2013-07-04,0.77227239
2013-07-05,0.77263887
2013-07-09,0.77410653
2013-07-10,0.77447388
2013-07-11,0.7748414
2013-07-12,0.7752091
2013-07-15,0.77631324
2013-07-16,0.77668163
2013-07-17,0.77705021
2013-07-19,0.77778787
2013-07-22,0.77889569
2013-07-23,0.77926531
2013-07-24,0.77963511
2013-07-29,0.78148673
2013-07-30,0.78185758
2013-07-31,0.7822286
2013-08-02,0.78297119
2013-08-07,0.78483073
2013-08-08,0.78520317
2013-08-12,0.78669469
2013-08-14,0.78744151
2013-08-21,0.79006098
2013-08-23,0.790811
2013-08-26,0.79193736
2013-08-27,0.79231317
2013-08-29,0.79306533
2013-08-30,0.79344167
2013-09-04,0.79532608
2013-09-09,0.79721497
2013-09-11,0.79797178
2013-09-12,0.79835045
2013-09-17,0.80024652
2013-09-25,0.8032896
2013-09-27,0.80405218
2013-09-30,0.8051974
2013-10-10,0.8090266
2013-10-15,0.81094803
2013-10-16,0.81133286
2013-10-18,0.81210307
2013-10-23,0.8140318
2013-10-24,0.8144181
2013-10-28,0.81596511
2013-10-29,0.81635233
2013-10-30,0.81673972
2013-10-31,0.8171273
2013-11-04,0.81867947
2013-11-08,0.82023458
2013-11-11,0.82140285
2013-11-12,0.82179264
2013-11-13,0.82218262
2013-11-14,0.82257278
2013-11-15,0.82296313
2013-11-18,0.82413529
2013-11-20,0.82491766
2013-11-21,0.82530912
2013-11-25,0.82687682
2013-11-26,0.82726921
2013-11-27,0.82766179
2013-11-28,0.82805455
2013-12-02,0.82962747
2013-12-04,0.83041505
2013-12-05,0.83080912
2013-12-06,0.83120338
2013-12-09,0.83238727
2013-12-11,0.83317747
2013-12-12,0.83357285
2013-12-13,0.83396842
2013-12-17,0.83555257
2013-12-19,0.83634578
2013-12-23,0.83793445
2013-12-24,0.83833208
2013-12-27,0.83952613
2014-01-06,0.84351859
2014-01-08,0.84431935
2014-01-09,0.84472002
2014-01-10,0.84512088
2014-01-14,0.84672622
2014-01-15,0.84712803
2014-01-16,0.84753003
2014-01-20,0.84913994
2014-01-22,0.84994605
2014-01-23,0.85034939
2014-01-24,0.85075292
2014-01-27,0.85196465
2014-01-28,0.85236895
2014-01-29,0.85277344
2014-01-30,0.85317812
2014-02-10,0.8576423
2014-02-12,0.85845647
2014-02-13,0.85886385
2014-02-20,0.8617209
2014-02-21,0.86212983
2014-02-25,0.86376748
2014-02-27,0.86458747
2014-02-28,0.86499775
2014-03-04,0.86664085
2014-03-05,0.86705211
2014-03-07,0.86787521
2014-03-11,0.86952377
2014-03-12,0.8699364
2014-03-13,0.87034923
2014-03-14,0.87076225
2014-03-17,0.87200249
2014-03-18,0.87241629
2014-03-19,0.87283029
2014-03-20,0.87324449
2014-03-21,0.87365889
2014-03-24,0.87490325
2014-03-26,0.87573381
2014-03-31,0.87781366
2014-04-02,0.87864699
2014-04-03,0.87906395
2014-04-08,0.88115171
2014-04-09,0.88156985
2014-04-10,0.8819882
2014-04-15,0.88408291
2014-04-16,0.88450244
2014-04-17,0.88492218
2014-04-21,0.88660312
2014-04-22,0.88702386
2014-04-24,0.88786592
2014-04-25,0.88828726
2014-04-29,0.88997459
2014-04-30,0.89039692
2014-05-06,0.89293514
2014-05-07,0.89335888
2014-05-09,0.89420696
2014-05-12,0.89548059
2014-05-14,0.89633068
2014-05-16,0.89718159
2014-05-19,0.89845945
2014-05-20,0.89888581
2014-05-22,0.89973914
2014-05-28,0.90230399
2014-05-30,0.90316056
2014-06-03,0.90487615
2014-06-05,0.90573516
2014-06-09,0.90745564
2014-06-10,0.90788627
2014-06-12,0.90874814
2014-06-16,0.91047434
2014-06-19,0.91177114
2014-06-20,0.91220382
2014-06-23,0.91350308
2014-06-24,0.91393658
2014-06-25,0.91437028
2014-06-26,0.9148042
2014-06-27,0.91523831
2014-06-30,0.9165419
2014-07-01,0.91697684
2014-07-02,0.91741199
2014-07-04,0.9182829
2014-07-07,0.91959082
2014-07-08,0.92002721
2014-07-09,0.92046381
2014-07-14,0.92264989
2014-07-15,0.92308773
2014-07-17,0.92396404
2014-07-18,0.9244025
2014-07-22,0.92615844
2014-07-24,0.92703765
2014-07-25,0.92747758
2014-07-28,0.92879859
2014-07-29,0.92923935
2014-08-04,0.93188829
2014-08-06,0.93277295
2014-08-07,0.93321559
2014-08-12,0.93543197
2014-08-14,0.93631999
2014-08-15,0.93676431
2014-08-18,0.93809856
2014-08-21,0.93943471
2014-08-22,0.93988051
2014-08-26,0.94166585
2014-08-27,0.94211271
2014-08-28,0.94255979
2014-08-29,0.94300707
2014-09-01,0.94435021
2014-09-02,0.94479835
2014-09-09,0.94794127
2014-09-10,0.94839112
2014-09-11,0.94884117
2014-09-12,0.94929144
2014-09-15,0.95064353
2014-09-17,0.95154599
2014-09-19,0.95244931
2014-09-22,0.9538059
2014-09-25,0.95516441
2014-09-29,0.95697878
2014-10-08,0.96107372
2014-10-10,0.96198609
2014-10-13,0.96335626
2014-10-14,0.96381341
2014-10-15,0.96427079
2014-10-16,0.96472838
2014-10-21,0.96701959
2014-10-23,0.9679376
2014-10-24,0.96839693
2014-10-27,0.96977623
2014-10-29,0.97069686
2014-10-30,0.9711575
2014-11-03,1.75024077
2014-11-04,1.75107134
2014-11-05,1.75190231
2014-11-06,1.75273366
2014-11-07,1.75356542
2014-11-10,1.75606304
2014-11-11,1.75689638
2014-11-12,1.7577301
2014-11-13,1.75856423
2014-11-14,1.75939875
2014-11-17,1.76190468
2014-11-18,1.76274079
2014-11-19,1.76357729
2014-11-20,1.76441419
2014-11-21,1.76525148
2014-11-24,1.76776575
2014-11-25,1.76860464
2014-11-26,1.76944392
2014-11-27,1.77028361
2014-11-28,1.77112369
2014-12-01,1.77364632
2014-12-02,1.774488
2014-12-03,1.77533008
2014-12-04,1.77617255
2014-12-05,1.77701543
2014-12-08,1.77954645
2014-12-09,1.78039093
2014-12-10,1.78123581
2014-12-11,1.78208109
2014-12-12,1.78292677
2014-12-15,1.78546621
2014-12-16,1.7863135
2014-12-17,1.78716119
2014-12-18,1.78800928
2014-12-19,1.78885777
2014-12-22,1.79140566
2014-12-23,1.79225577
2014-12-24,1.79310628
2014-12-25,1.79395719
2014-12-26,1.7948085
2014-12-29,1.79736487
2014-12-30,1.7982178
2014-12-31,1.79907114
2015-01-05,1.8033439
2015-01-06,1.80419967
2015-01-07,1.80505585
2015-01-08,1.80591243
2015-01-09,1.80676942
2015-01-12,1.80934283
2015-01-13,1.81020144
2015-01-14,1.81106047
2015-01-15,1.8119199
2015-01-16,1.81277974
2015-01-19,1.8153617
2015-01-20,1.81622318
2015-01-21,1.81708506
2015-01-22,1.81794735
2015-01-23,1.81881005
2015-01-26,1.8214006
2015-01-27,1.82226494
2015-01-28,1.82312969
2015-01-29,1.82399485
2015-01-30,1.82486042
2015-02-02,1.51745975
2015-02-03,1.51817985
2015-02-04,1.5189003
2015-02-05,1.51962109
2015-02-06,1.52034222
2015-02-09,1.52250766
2015-02-10,1.52323016
2015-02-11,1.523953
2015-02-12,1.52467619
2015-02-13,1.52539972
2015-02-16,1.52757237
2015-02-17,1.52829727
2015-02-25,1.53410889
2015-02-26,1.5348369
2015-02-27,1.53556525
2015-03-02,1.53775238
2015-03-03,1.53848211
2015-03-04,1.53921219
2015-03-05,1.53994262
2015-03-06,1.54067339
2015-03-09,1.54286779
2015-03-10,1.54359996
2015-03-11,1.54433246
2015-03-12,1.54506532
2015-03-13,1.54579853
2015-03-16,1.54800023
2015-03-17,1.54873482
2015-03-18,1.54946977
2015-03-19,1.55020506
2015-03-20,1.55094071
2015-03-23,1.55314973
2015-03-24,1.55388678
2015-03-25,1.55462417
2015-03-26,1.55536191
2015-03-27,1.5561
2015-03-30,1.55831637
2015-03-31,1.55905586
2015-04-01,1.55979571
2015-04-02,1.5605359
2015-04-03,1.56127645
2015-04-07,1.56424215
2015-04-08,1.56498445
2015-04-09,1.56572711
2015-04-10,1.56647012
2015-04-13,1.56870126
2015-04-14,1.56944569
2015-04-15,1.57019046
2015-04-16,1.57093559
2015-04-17,1.57168107
2015-04-20,1.57391963
2015-04-21,1.57466653
2015-04-22,1.57541378
2015-04-23,1.57616139
2015-04-24,1.57690935
2015-04-27,1.57915536
2015-04-28,1.57990475
2015-04-29,1.58065448
2015-04-30,1.58140458
2015-05-04,1.58440851
2015-05-05,1.58516038
2015-05-06,1.58591262
2015-05-07,1.5866652
2015-05-08,1.58741815
2015-05-11,1.58967913
2015-05-12,1.59043351
2015-05-13,1.59118824
2015-05-14,1.59194333
2015-05-15,1.59269878
2015-05-18,1.59496729
