datetime,bench
2023-02-16,-0.022840869
2023-02-17,-0.0053006895
2023-02-20,0.01280423
2023-02-21,0.004031011
2023-02-22,0.0019268822
2023-02-23,-0.0020776927
2023-02-24,-0.0023392604
2023-02-27,-0.00859063
2023-02-28,0.009302862
2023-03-01,0.008873855
2023-03-02,-0.0037434082
2023-03-03,-0.00025162063
2023-03-06,0.0016824637
2023-03-07,-0.02064101
2023-03-08,0.008836727
2023-03-09,0.0024436365
2023-03-10,-0.013234138
2023-03-13,0.0024334218
2023-03-14,-0.011441867
2023-03-15,0.008435234
2023-03-16,-0.015577802
2023-03-17,0.007443609
2023-03-20,-0.003203589
2023-03-21,0.015330347
2023-03-22,0.006109021
2023-03-23,0.0007971387
2023-03-24,0.0007657475
2023-03-27,0.00011234269
2023-03-28,-0.008286059
2023-03-29,-0.0038247185
2023-03-30,-0.0031450887
2023-03-31,0.009443446
2023-04-03,0.010264555
2023-04-04,-0.008335035
2023-04-06,3.4165907e-05
2023-04-07,0.010043727
2023-04-10,-0.011926767
2023-04-11,0.0013772979
2023-04-12,0.0086216545
2023-04-13,-0.004747024
2023-04-14,0.0046246727
2023-04-17,0.00074068765
2023-04-18,-0.005215848
2023-04-19,-0.0036000956
2023-04-20,-0.004499081
2023-04-21,-0.026996883
2023-04-24,-0.004968407
2023-04-25,-0.021312598
2023-04-26,0.009322446
2023-04-27,0.0010652358
2023-04-28,0.019403126
2023-05-04,0.005084778
2023-05-05,-0.0081669185
2023-05-08,0.005551398
2023-05-09,-0.0150832245
2023-05-10,0.004772524
2023-05-11,0.0056142816
2023-05-12,-0.009463591
2023-05-15,0.009061593
2023-05-16,-0.0067255157
2023-05-17,0.010101451
2023-05-18,0.00504392
2023-05-19,0.0016999061
2023-05-22,0.004535037
2023-05-23,-0.008704571
2023-05-24,-0.0003122403
2023-05-25,-9.1838396e-05
2023-05-26,0.0046507595
2023-05-29,-0.003680142
2023-05-30,0.0045823134
2023-05-31,-0.0017606068
2023-06-01,0.0032095467
2023-06-02,0.008005558
2023-06-05,0.003708365
2023-06-06,-0.019884566
2023-06-07,0.004677139
2023-06-08,-0.004879947
2023-06-09,0.0056882272
2023-06-12,0.007296675
2023-06-13,0.0045922035
2023-06-14,0.0009053018
2023-06-15,0.00413914
2023-06-16,0.0069283084
2023-06-19,0.000653402
2023-06-20,-0.0036407413
2023-06-21,-0.015496137
2023-06-26,-0.017573753
2023-06-27,0.018404767
2023-06-28,-0.0026535685
2023-06-29,0.00962104
2023-06-30,0.012047064
2023-07-03,0.0042474484
2023-07-04,0.006428688
2023-07-05,-0.006221134
2023-07-06,-0.00065585383
2023-07-07,-0.005157253
2023-07-10,0.0010594038
2023-07-11,0.008565065
2023-07-12,-0.011613366
2023-07-13,0.0102350535
2023-07-14,0.00014114473
2023-07-17,-0.0023980564
2023-07-18,-3.664579e-05
2023-07-19,-0.0013000936
2023-07-20,-0.0110856425
2023-07-21,-0.0035246948
2023-07-24,-0.00016685632
2023-07-25,0.016427476
2023-07-26,-0.0041841725
2023-07-27,-0.006689708
2023-07-28,0.007309545
2023-07-31,0.008054373
2023-08-01,-0.0028116186
2023-08-02,-0.0012681229
2023-08-03,-0.0008021311
2023-08-04,0.0009839934
2023-08-07,-0.0056497487
2023-08-08,-0.0015820978
2023-08-09,-0.007305457
2023-08-10,0.003259827
2023-08-11,-0.016081778
2023-08-14,0.0038156512
2023-08-15,-0.0062698903
2023-08-16,-0.009499629
2023-08-17,0.013071711
2023-08-18,-0.012781808
2023-08-21,-0.0064806156
2023-08-22,0.0020913056
2023-08-23,-0.017111579
2023-08-24,-0.00080245815
2023-08-25,-0.019162752
2023-08-28,0.008975746
2023-08-29,0.036257565
2023-08-30,0.0076617724
2023-08-31,-0.004827067
2023-09-01,0.00047725232
2023-09-04,0.013265777
2023-09-05,-0.0046268734
2023-09-06,0.0051391665
2023-09-07,-0.016897524
2023-09-08,0.0026996194
2023-09-11,0.008957424
2023-09-12,-0.0009198082
2023-09-13,-0.01090075
2023-09-14,-0.008045826
2023-09-15,0.0015649189
2023-09-18,0.006952967
2023-09-19,-0.010062118
2023-09-20,-0.00712796
2023-09-21,-0.007067899
2023-09-22,0.01891573
2023-09-25,-0.0040955665
2023-09-26,-0.0039787325
2023-09-27,0.004296475
2023-09-28,0.0096800355
2023-10-09,-0.0046965424
2023-10-10,-0.002701749
2023-10-11,0.0027235362
2023-10-12,0.0054557323
2023-10-13,-0.0065861507
2023-10-16,-0.006171644
2023-10-17,-0.0014537943
2023-10-18,-0.01795843
2023-10-19,-0.008776685
2023-10-20,-0.009305333
2023-10-23,-0.024093196
2023-10-24,0.024478426
2023-10-25,0.013873893
2023-10-26,0.0033097826
2023-10-27,0.014950894
2023-10-30,0.012686066
2023-10-31,-0.0038312317
2023-11-01,0.0019757135
2023-11-02,-0.010171871
2023-11-03,0.012709562
2023-11-06,0.020210598
2023-11-07,0.0052392087
2023-11-08,0.0021122035
2023-11-09,-0.0059564835
2023-11-10,-0.0014396682
2023-11-13,0.010293043
2023-11-14,0.0054106372
2023-11-15,0.006264226
2023-11-16,-0.0074168174
2023-11-17,0.0078319255
2023-11-20,0.009878138
2023-11-21,-0.0051896726
2023-11-22,-0.009754078
2023-11-23,0.009421997
2023-11-24,-0.0120386705
2023-11-27,3.1927717e-05
2023-11-28,0.008006083
2023-11-29,-0.005715277
2023-11-30,-0.005344713
2023-12-01,0.0058105276
2023-12-04,0.00011639352
2023-12-05,-0.017822083
2023-12-06,0.0049240743
2023-12-07,-0.0029638312
2023-12-08,-0.00895555
2023-12-11,0.010825372
2023-12-12,0.004340705
2023-12-13,-0.0060311495
2023-12-14,-0.002499093
2023-12-15,-0.00408089
2023-12-18,-0.013566764
2023-12-19,0.0020478205
2023-12-20,-0.009918716
2023-12-21,0.0070490707
2023-12-22,-0.013426404
2023-12-25,-0.0032452794
2023-12-26,-0.013213099
2023-12-27,0.0077145887
2023-12-28,0.019338405
2023-12-29,0.0151439775
2024-01-02,0.0014470199
2024-01-03,-0.004497493
2024-01-04,-0.0033524223
2024-01-05,-0.016673977
2024-01-08,-0.019338725
2024-01-09,0.0056092804
2024-01-10,-0.009026323
2024-01-11,0.016740311
2024-01-12,-0.007342432
2024-01-15,-0.0019398947
2024-01-16,-0.0041974643
2024-01-17,-0.025045017
2024-01-18,-0.0068652118
2024-01-19,-0.012903087
2024-01-22,-0.057595298
2024-01-23,0.002738147
2024-01-24,0.014901615
2024-01-25,0.036437616
2024-01-26,-0.0036941143
2024-01-29,-0.030000122
2024-01-30,-0.032132283
2024-01-31,-0.047143858
2024-02-01,-0.014330799
2024-02-02,-0.04273283
2024-02-05,-0.08246746
2024-02-06,0.026286328
2024-02-07,-0.01369849
2024-02-08,0.06947512
2024-02-19,0.032908905
2024-02-20,0.012432908
2024-02-21,0.016476223
2024-02-22,0.02290334
2024-02-23,0.027161364
2024-02-26,0.014636746
2024-02-27,0.027358143
2024-02-28,-0.06103108
2024-02-29,0.037797257
2024-03-01,0.011689717
2024-03-04,0.0022164788
2024-03-05,-0.015136455
2024-03-06,0.009973019
2024-03-07,-0.008171538
2024-03-08,0.0105769
2024-03-11,0.019476797
2024-03-12,0.01227468
2024-03-13,0.0017338671
2024-03-14,-0.0054827533
2024-03-15,0.014085197
2024-03-18,0.020090701
2024-03-19,-0.0027115585
2024-03-20,0.011489217
2024-03-21,0.0010519172
2024-03-22,-0.014131648
2024-03-25,-0.024271362
2024-03-26,0.00013973145
2024-03-27,-0.032014158
2024-03-28,0.023038154
2024-03-29,0.012590935
2024-04-01,0.022469977
2024-04-02,-0.0015578977
2024-04-03,-0.007827521
2024-04-08,-0.023836644
2024-04-09,0.014413056
2024-04-10,-0.020953668
2024-04-11,0.0021959736
2024-04-12,-0.007143176
2024-04-15,-0.033362333
2024-04-16,-0.06392723
2024-04-17,0.059669357
2024-04-18,-0.0013952244
2024-04-19,-0.005787783
2024-04-22,-0.006035256
2024-04-23,0.006829112
2024-04-24,0.019245643
2024-04-25,0.004545028
2024-04-26,0.014690475
2024-04-29,0.028310966
2024-04-30,-0.0059345444
2024-05-06,0.02238256
2024-05-07,0.00695823
2024-05-08,-0.01293475
2024-05-09,0.013856593
2024-05-10,-0.010403024
2024-05-13,-0.016183948
2024-05-14,0.00859609
2024-05-15,-0.0069501377
2024-05-16,0.005072861
2024-05-17,0.0135651
2024-05-20,0.0036650093
2024-05-21,-0.009745504
2024-05-22,0.005163052
2024-05-23,-0.020848408
2024-05-24,-0.009722527
2024-05-27,0.0063145882
2024-05-28,-0.010002222
2024-05-29,0.0027919689
2024-05-30,-0.0059519936
2024-05-31,0.00726045
2024-06-03,-0.018388076
2024-06-04,-0.0072574844
2024-06-05,-0.018292518
2024-06-06,-0.03564976
2024-06-07,0.01849487
2024-06-11,0.0064569735
2024-06-12,0.013374979
2024-06-13,-0.0030498204
2024-06-14,0.0007578389
2024-06-17,-0.0045925705
2024-06-18,0.012987378
2024-06-19,-0.005659726
2024-06-20,-0.01923388
2024-06-21,-0.0015667138
2024-06-24,-0.036290362
2024-06-25,8.8706865e-06
2024-06-26,0.028486101
2024-06-27,-0.018134965
2024-06-28,0.0047935303
2024-07-01,0.008351232
2024-07-02,0.00018978106
2024-07-03,-0.008530208
2024-07-04,-0.026518906
2024-07-05,0.010932572
2024-07-08,-0.026299879
2024-07-09,0.018012153
2024-07-10,-0.007129024
2024-07-11,0.030854248
2024-07-12,-0.0026109696
2024-07-15,-0.014653301
2024-07-16,0.0012354463
2024-07-17,-0.010758749
2024-07-18,-0.00024560434
2024-07-19,0.006685386
2024-07-22,0.0048994166
2024-07-23,-0.020095704
2024-07-24,-0.015461375
2024-07-25,0.0049272575
2024-07-26,0.016291814
2024-07-29,0.0012386638
2024-07-30,0.005546385
2024-07-31,0.03392195
2024-08-01,0.0008739782
2024-08-02,-0.012674218
2024-08-05,-0.024665756
2024-08-06,0.018998753
2024-08-07,0.00020050733
2024-08-08,-0.0021721115
2024-08-09,-0.007167355
2024-08-12,-0.00702225
2024-08-13,0.007043258
2024-08-14,-0.005120345
2024-08-15,0.008534634
2024-08-16,-0.004674729
2024-08-19,-0.0039616725
2024-08-20,-0.017072849
2024-08-21,-0.002567935
2024-08-22,-0.014842672
2024-08-23,-0.0046118107
2024-08-26,0.010738832
2024-08-27,-0.013439838
2024-08-28,0.0046701767
2024-08-29,0.014599442
2024-08-30,0.01940608
2024-09-02,-0.016521787
2024-09-03,0.009736143
2024-09-04,-0.0064762617
2024-09-05,0.009013546
2024-09-06,-0.018440189
2024-09-09,-0.0023282187
2024-09-10,0.0054471586
2024-09-11,-0.0046085315
2024-09-12,-0.0025149507
2024-09-13,-0.013217089
2024-09-18,-0.006652488
2024-09-19,0.022619355
2024-09-20,-0.0033167058
2024-09-23,0.0020220678
2024-09-24,0.03525943
2024-09-25,0.012156251
2024-09-26,0.03434795
2024-09-27,0.049630884
2024-09-30,0.110733315
2024-10-08,0.0823522
2024-10-09,-0.08949198
2024-10-10,0.0012867501
2024-10-11,-0.039215337
2024-10-14,0.031324077
2024-10-15,-0.015616418
2024-10-16,0.0038957498
2024-10-17,-0.005016747
2024-10-18,0.033123747
2024-10-21,0.017923499
2024-10-22,0.010861605
2024-10-23,0.0036327022
2024-10-24,-0.002853774
2024-10-25,0.022258703
2024-10-28,0.024585852
2024-10-29,-0.019486547
2024-10-30,0.0012835329
2024-10-31,0.015178698
2024-11-01,-0.030570298
2024-11-04,0.020602938
2024-11-05,0.029990828
2024-11-06,0.0070242505
2024-11-07,0.024268217
2024-11-08,0.0025436096
2024-11-11,0.023189412
2024-11-12,-0.009610245
2024-11-13,0.0016657275
2024-11-14,-0.028944217
2024-11-15,-0.019953242
2024-11-18,-0.02282626
2024-11-19,0.025257664
2024-11-20,0.021584984
2024-11-21,0.00323923
2024-11-22,-0.03545375
2024-11-25,0.013679052
2024-11-26,-0.008831624
2024-11-27,0.016560586
2024-11-28,0.0020221383
2024-11-29,0.015413681
2024-12-02,0.0215907
2024-12-03,0.0022164749
2024-12-04,-0.013837175
2024-12-05,0.013223592
2024-12-06,0.010596974
2024-12-09,-0.00089238293
2024-12-10,0.0075880866
2024-12-11,0.013924701
2024-12-12,0.01034566
2024-12-13,-0.017504143
2024-12-16,-0.0056563923
2024-12-17,-0.03472143
2024-12-18,0.0059646047
2024-12-19,0.00055082317
2024-12-20,0.011187514
2024-12-23,-0.040116977
2024-12-24,0.009528937
2024-12-25,-0.018998168
2024-12-26,0.01250315
2024-12-27,0.0071129836
2024-12-30,-0.009346247
2024-12-31,-0.024711397
2025-01-02,-0.018568862
2025-01-03,-0.036323953
2025-01-06,-0.0044572596
2025-01-07,0.021966351
2025-01-08,-0.000996809
2025-01-09,0.0030199569
2025-01-10,-0.026631098
2025-01-13,0.0021700733
2025-01-14,0.045783907
2025-01-15,-0.004101219
2025-01-16,0.0060551506
2025-01-17,0.0012954168
2025-01-20,0.0095784385
2025-01-21,-0.0009572512
2025-01-22,-0.010306251
2025-01-23,-0.0015562199
2025-01-24,0.0117098065
2025-01-27,-0.009940895
2025-02-05,0.010087104
2025-02-06,0.022219947
2025-02-07,0.013137557
2025-02-10,0.017416347
2025-02-11,-0.0031610767
2025-02-12,0.010214864
2025-02-13,-0.009551891
2025-02-14,0.0030614594
2025-02-17,0.012292053
2025-02-18,-0.022994904
2025-02-19,0.021527631
2025-02-20,0.009288582
2025-02-21,0.008818634
2025-02-24,0.0034602298
2025-02-25,-0.0037409794
2025-02-26,0.014249256
2025-02-27,-0.001152411
2025-02-28,-0.031082464
2025-03-03,0.004569517
2025-03-04,0.012652338
2025-03-05,0.0023796835
2025-03-06,0.017398674
2025-03-07,-0.004601414
2025-03-10,0.005613279
2025-03-11,0.004489482
2025-03-12,0.0045394627
2025-03-13,-0.010988088
2025-03-14,0.016952656
2025-03-17,0.0057301936
2025-03-18,0.0055277674
2025-03-19,-0.0046294047
2025-03-20,-0.0005811546
2025-03-21,-0.016119255
2025-03-24,-0.01577974
2025-03-25,-0.00370448
2025-03-26,0.009854604
2025-03-27,-0.0045754556
2025-03-28,-0.013211377
2025-03-31,-0.010612106
2025-04-01,0.0112116765
2025-04-02,0.0022683952
2025-04-03,-0.0064601307
2025-04-07,-0.1182327
2025-04-08,0.0043950207
2025-04-09,0.024503795
2025-04-10,0.027542891
2025-04-11,0.008700664
2025-04-14,0.018283939
2025-04-15,0.00036688714
2025-04-16,-0.0139568895
2025-04-17,0.0059406683
2025-04-18,-0.0018685528
2025-04-21,0.01761222
2025-04-22,0.0017328528
2025-04-23,0.0067841527
2025-04-24,-0.0074320384
2025-04-25,0.0022712708
2025-04-28,-0.012692849
2025-04-29,0.0085430285
2025-04-30,0.009026078
2025-05-06,0.027425656
2025-05-07,0.007328839
2025-05-08,0.010664568
2025-05-09,-0.010287602
2025-05-12,0.013323542
2025-05-13,-0.0014179592
2025-05-14,0.0014401679
2025-05-15,-0.008586893
2025-05-16,0.0051696193
2025-05-19,0.009048975
2025-05-20,0.009673542
2025-05-21,-0.003999625
2025-05-22,-0.011390715
2025-05-23,-0.00991761
2025-05-26,0.008982579
2025-05-27,0.0025848283
2025-05-28,-0.002663083
2025-05-29,0.016352583
2025-05-30,-0.012457455
2025-06-03,0.008187701
2025-06-04,0.010373063
2025-06-05,0.00347985
2025-06-06,0.001119569
2025-06-09,0.012652384
2025-06-10,-0.007415961
2025-06-11,0.0058360514
2025-06-12,0.0022314512
2025-06-13,-0.01687346
2025-06-16,0.008655992
2025-06-17,-0.001009436
2025-06-18,-0.00304165
2025-06-19,-0.016823625
2025-06-20,-0.0065578874
2025-06-23,0.015768606
2025-06-24,0.019633861
2025-06-25,0.009606544
2025-06-26,-0.0021357285
2025-06-27,0.0053532515
2025-06-30,0.013506934
2025-07-01,0.003843911
2025-07-02,-0.0044454727
2025-07-03,0.006003716
2025-07-04,-0.007991775
2025-07-07,0.006429297
2025-07-08,0.011841168
2025-07-09,-0.0011280058
2025-07-10,0.0023250242
2025-07-11,0.0038483462
2025-07-14,0.0053571793
2025-07-15,-0.0078160595
2025-07-16,0.005686142
2025-07-17,0.009186999
2025-07-18,0.002531907
2025-07-21,0.0128973555
2025-07-22,0.0031740335
2025-07-23,-0.006397498
2025-07-24,0.012287859
2025-07-25,0.0021206185
2025-07-28,0.0049791075
2025-07-29,0.0025556537
2025-07-30,-0.004782676
2025-07-31,-0.0104048895
2025-08-01,0.004963729
2025-08-04,0.01198973
2025-08-05,0.009063453
2025-08-06,0.007958407
2025-08-07,0.0004737703
2025-08-08,0.00019029286
2025-08-11,0.014573798
2025-08-12,0.00023921097
2025-08-13,0.0069554634
2025-08-14,-0.01719657
2025-08-15,0.017682206
2025-08-18,0.015342962
2025-08-19,0.005176499
2025-08-20,0.0077510453
2025-08-21,-0.00254725
2025-08-22,0.0069756694
2025-08-25,0.010655057
2025-08-26,0.0028888476
2025-08-27,-0.02356417
2025-08-28,0.0065703085
2025-08-29,-0.002280589
2025-09-01,0.009661911
2025-09-02,-0.01646624
2025-09-03,-0.018320011
2025-09-04,-0.00880731
2025-09-05,0.023644015
2025-09-08,0.013527474
2025-09-09,-0.009260818
2025-09-10,0.0021035708
2025-09-11,0.015423133
2025-09-12,-0.00022120793
2025-09-15,-0.00073877134
2025-09-16,0.010997296
2025-09-17,0.0036150373
2025-09-18,-0.013403884
2025-09-19,-0.0047505395
2025-09-22,0.0014238694
2025-09-23,-0.011915214
2025-09-24,0.015625434
2025-09-25,-0.005004673
2025-09-26,-0.008093376
2025-09-29,0.009233556
2025-09-30,0.004678597
2025-10-09,0.0076572825
2025-10-10,-0.0036182478
2025-10-13,-0.0031022793
2025-10-14,-0.0113253165
2025-10-15,0.014227539
2025-10-16,-0.009634173
2025-10-17,-0.022402786
2025-10-20,0.012675616
2025-10-21,0.016421016
2025-10-22,-0.0015156908
2025-10-23,0.002134676
2025-10-24,0.006730623
2025-10-27,0.007991429
2025-10-28,0.0004795483
2025-10-29,0.0029018882
2025-10-30,-0.010846341
2025-10-31,0.008585437
2025-11-03,0.007997738
2025-11-04,-0.006997851
2025-11-05,0.0069352714
2025-11-06,0.0049740714
2025-11-07,-0.0013684595
2025-11-10,0.006920223
2025-11-11,0.002309288
2025-11-12,-0.0046849474
2025-11-13,0.011033433
2025-11-14,-0.0036549466
2025-11-17,0.0024302925
2025-11-18,-0.01093027
2025-11-19,-0.011647324
2025-11-20,-0.007410319
2025-11-21,-0.03725416
2025-11-24,0.014873189
2025-11-25,0.013723769
2025-11-26,-0.003272444
2025-11-27,0.0031588075
2025-11-28,0.012075379
2025-12-01,0.006168186
2025-12-02,-0.005070945
2025-12-03,-0.007621951
2025-12-04,-0.0075894855
2025-12-05,0.013894983
2025-12-08,0.009137108
2025-12-09,-0.0065411716
2025-12-10,0.0007864681
2025-12-11,-0.01624324
2025-12-12,0.0027505988
2025-12-15,-0.0021221072
2025-12-16,-0.016471237
2025-12-17,0.007819409
2025-12-18,0.002522743
2025-12-19,0.0144745745
2025-12-22,0.0066057793
2025-12-23,-0.0051497896
2025-12-24,0.01231938
2025-12-25,0.009976775
2025-12-26,-0.00015824207
2025-12-29,-0.0014963632
2025-12-30,-0.002385554
2025-12-31,0.001384715
2026-01-05,0.016765106
2026-01-06,0.0126245
2026-01-07,0.0025872765
2026-01-08,0.01065387
2026-01-09,0.01369389
2026-01-12,0.021013094
2026-01-13,-0.011381916
2026-01-14,0.0064909053
2026-01-15,-0.0039604544
2026-01-16,-0.00028832062
2026-01-19,0.00985949
2026-01-20,-0.0044300645
2026-01-21,0.007745032
2026-01-22,0.008490302
2026-01-23,0.014672819
2026-01-26,-0.010911445
2026-01-27,-0.0012753294
2026-01-28,-0.005348247
2026-01-29,-0.0072770175
2026-01-30,-0.0024919715
2026-02-02,-0.02371752
2026-02-03,0.022588672
2026-02-04,0.0048663635
2026-02-05,-0.008105202
2026-02-06,0.0021208015
2026-02-09,0.017553588
2026-02-10,0.00044406872
2026-02-11,-0.0017176428
2026-02-12,-0.00042990033
2026-02-13,-0.006751657
2026-02-24,0.013015739
2026-02-25,0.010653353
2026-02-26,0.0033908773
2026-02-27,0.0074539525
2026-03-02,-0.016442688
2026-03-03,-0.033317637
2026-03-04,-0.005096902
2026-03-05,0.012276829
2026-03-06,0.016041528
2026-03-09,-0.0073246276
2026-03-10,0.018095957
2026-03-11,-0.0005466074
2026-03-12,-0.006963715
2026-03-13,-0.008720224
2026-03-16,0.0015879187
2026-03-17,-0.018519087
2026-03-18,0.010699709
2026-03-19,-0.02374177
2026-03-20,-0.022851985
2026-03-23,-0.05122563
2026-03-24,0.034447875
2026-03-25,0.019818809
2026-03-26,-0.014649337
2026-03-27,0.014619258
2026-03-30,0.003246017
2026-03-31,-0.014868096
2026-04-01,0.016788619
2026-04-02,-0.016079672
2026-04-03,-0.02082731
2026-04-07,0.013948638
2026-04-08,0.03876906
2026-04-09,-0.010713742
2026-04-10,0.008992646
2026-04-13,0.001988143
2026-04-14,0.009963972
2026-04-15,-0.0036272297
2026-04-16,0.014625102
2026-04-17,0.0012925096
2026-04-20,0.0073768166
2026-04-21,-0.0020529912
2026-04-22,0.005001139
2026-04-23,-0.011264428
2026-04-24,-0.0043140743
2026-04-27,0.008126931
2026-04-28,-0.00970678
2026-04-29,0.012685993
2026-04-30,0.00436507
2026-05-06,0.014999197
2026-05-07,0.01127251
2026-05-08,0.009381973
2026-05-11,0.0100891115
2026-05-12,-0.009248541
2026-05-13,0.00915676
2026-05-14,-0.017116766
2026-05-15,-0.005566353
2026-05-18,0.0008567437
2026-05-19,0.009592536
2026-05-20,-0.0058935555
2026-05-21,-0.028729342
2026-05-22,0.017357841
2026-05-25,0.00053980015
2026-05-26,-0.012739211
2026-05-27,-0.019036276
2026-05-28,0.0061899032
2026-05-29,-0.0218715
2026-06-01,0.010072512
2026-06-02,-0.008416509
2026-06-03,-0.0039640716
2026-06-04,-0.009667073
2026-06-05,0.0026179354
2026-06-08,-0.028618447
2026-06-09,0.012886548
2026-06-10,-0.01214546
2026-06-11,-0.009685878
2026-06-12,0.011574188
2026-06-15,0.020456972
2026-06-16,0.0071157645
2026-06-17,-0.004847348
2026-06-18,-0.0019285645
2026-06-22,0.0058639627
2026-06-23,-0.0017966148
2026-06-24,-0.010892724
2026-06-25,-0.012915102
2026-06-26,-0.025096402
2026-06-29,0.0010677325
2026-06-30,0.013042413
2026-07-01,0.020832622
2026-07-02,-0.0072515057
2026-07-03,0.010670729
2026-07-06,-0.011692362
2026-07-07,-0.026822908
2026-07-08,-0.014540392
2026-07-09,0.006194046
2026-07-10,0.008064712
2026-07-13,-0.040251717
2026-07-14,0.015075653
2026-07-15,0.0026148888
2026-07-16,-0.0066757277
2026-07-17,-0.047340367
2026-07-20,-0.023560928
2026-07-21,0.0143501805
2026-07-22,-0.009331243
2026-07-23,0.018337572
2026-07-24,-0.025718497
2026-07-27,0.03073459
2026-07-28,-0.008020592
2026-07-29,0.012427618
2026-07-30,-0.018830402
2026-07-31,0.025889684
2026-08-03,0.012646323
2026-08-04,0.018959595
2026-08-05,0.017441694
2026-08-06,0.005449083
2026-08-07,0.00910023
2026-08-10,0.014344944
2026-08-11,-0.0037807268
2026-08-12,0.012004948
2026-08-13,-0.010356049
2026-08-14,0.0018492595
2026-08-17,0.01810221
2026-08-18,-0.0019310566
2026-08-19,-0.041252963
2026-08-20,0.014086428
2026-08-21,-0.00033869763
2026-08-24,-0.011589687
2026-08-25,0.015107299
2026-08-26,0.00262109
2026-08-27,0.012032329
2026-08-28,0.002110101
